Program Time [s],data 0,data 1
205.487,1,1
205.487,1,1
205.491,1,1
205.491,1,1
205.491,1,1
205.495,1,1
205.495,1,1
205.499,1,0
205.499,1,1
205.499,1,1
205.503,1,2
205.503,1,1
205.507,1,1
205.507,1,1
205.511,2,2
205.511,2,2
205.511,2,2
205.515,1,1
205.515,1,1
205.519,1,1
205.519,1,1
205.523,1,1
205.523,2,2
205.523,2,2
205.527,2,1
205.527,1,2
205.531,2,2
205.532,2,2
205.536,1,1
205.536,1,1
205.536,2,2
205.54,2,2
205.54,1,1
205.544,1,2
205.544,2,2
205.548,2,2
205.548,2,2
205.548,1,1
205.552,1,1
205.552,1,0
205.556,1,2
205.556,2,2
205.56,2,1
205.56,1,1
205.56,1,2
205.564,2,2
205.564,2,2
205.568,2,2
205.568,2,1
205.573,1,1
205.573,0,1
205.573,1,1
205.577,1,1
205.577,1,1
205.581,1,1
205.581,1,2
205.585,2,2
205.585,2,2
205.585,2,2
205.589,1,1
205.589,1,1
205.593,2,2
205.593,2,2
205.597,2,2
205.597,2,1
205.597,1,1
205.601,1,1
205.601,1,1
205.605,1,2
205.605,2,2
205.605,2,2
205.609,2,2
205.609,2,1
205.613,1,1
205.613,1,1
205.618,1,1
205.618,0,1
205.618,1,1
205.622,1,1
205.622,2,2
205.626,2,2
205.626,2,1
205.63,1,1
205.63,1,2
205.63,2,2
205.634,2,1
205.634,1,1
205.638,1,2
205.638,2,2
205.642,2,1
205.642,1,1
205.642,1,2
205.646,2,2
205.646,2,2
205.65,2,2
205.65,1,1
205.654,1,1
205.654,1,1
205.654,0,1
205.658,1,1
205.658,1,1
205.663,1,1
205.663,2,2
205.667,2,2
205.667,2,2
205.667,2,2
205.671,2,1
205.671,1,0
205.675,1,1
205.675,1,2
205.679,2,2
205.679,2,1
205.679,1,1
205.683,1,2
205.683,2,2
205.687,2,2
205.687,2,2
205.691,2,1
205.691,1,1
205.691,1,1
205.695,1,0
205.695,1,1
205.699,2,2
205.699,2,2
205.704,1,2
205.704,2,2
205.704,2,2
205.708,1,2
205.708,2,2
205.712,2,1
205.712,1,1
205.712,2,2
205.716,2,1
205.716,1,1
205.72,1,1
205.72,2,2
205.724,2,2
205.724,2,2
205.724,2,2
205.728,2,1
205.728,2,1
205.732,1,1
205.732,1,1
205.736,1,1
205.736,1,1
205.736,1,1
205.74,0,1
205.74,1,1
205.745,1,2
205.745,2,2
205.749,2,2
205.749,2,2
205.749,2,2
205.753,1,1
205.753,2,2
205.757,2,2
205.757,2,2
205.761,1,1
205.761,1,2
205.761,2,2
205.765,2,2
205.765,2,2
205.769,1,1
205.769,1,1
205.773,1,1
205.773,1,0
205.773,1,1
205.777,1,1
205.777,1,1
205.781,1,2
205.781,2,2
205.786,2,2
205.786,2,2
205.786,2,2
205.79,2,1
205.79,1,1
205.794,1,1
205.794,1,1
205.798,1,1
205.798,1,1
205.798,1,1
205.802,1,1
205.802,1,1
205.806,1,1
205.806,1,1
205.81,1,1
205.81,1,1
205.81,1,1
205.814,1,1
205.814,1,0
205.818,1,2
205.818,2,2
205.818,2,1
205.822,1,2
205.822,2,2
205.826,2,2
205.826,1,2
205.831,2,2
205.831,2,2
205.831,2,1
205.835,1,1
205.835,1,0
205.839,0,1
205.839,1,2
205.843,2,2
205.843,2,2
205.843,2,2
205.847,2,1
205.847,1,1
205.851,1,1
205.851,0,1
205.855,1,1
205.855,1,1
205.855,1,2
205.859,2,2
205.859,1,1
205.863,1,1
205.863,2,2
205.867,2,2
205.867,2,3
205.867,2,1
205.872,1,1
205.872,1,1
205.876,1,0
205.876,0,1
205.88,1,1
205.88,1,2
205.88,2,3
205.884,3,2
205.884,1,1
205.888,1,1
205.888,1,1
205.892,1,1
205.892,0,0
205.892,1,1
205.896,1,1
205.896,1,2
205.9,2,2
205.9,2,2
205.904,2,1
205.904,1,2
205.904,2,2
205.908,2,2
205.908,2,2
205.912,1,1
205.913,1,1
205.913,0,1
205.917,1,2
205.917,2,2
205.921,2,2
205.921,2,1
205.925,1,1
205.925,1,0
205.925,2,2
205.929,1,1
205.929,1,1
205.933,1,1
205.933,1,0
205.937,1,1
205.937,1,1
205.937,2,2
205.941,1,2
205.941,2,2
205.945,2,2
205.945,2,2
205.949,2,2
205.949,2,1
205.949,1,0
205.953,0,0
205.953,1,2
205.957,2,2
205.958,2,2
205.962,2,1
205.962,0,1
205.962,2,3
205.966,4,3
205.966,2,1
205.97,0,0
205.97,0,1
205.974,1,2
205.974,2,2
205.974,2,2
205.978,2,2
205.978,2,1
205.982,1,1
205.982,1,1
205.986,2,2
205.986,2,2
205.986,2,2
205.99,1,1
205.99,2,1
205.994,1,1
205.994,1,1
205.998,0,1
205.998,1,1
205.998,1,1
206.003,1,2
206.003,3,3
206.007,2,2
206.007,2,1
206.011,1,1
206.011,1,1
206.011,1,1
206.015,0,0
206.015,2,2
206.019,1,1
206.019,1,1
206.019,1,1
206.023,1,2
206.023,2,2
206.027,2,2
206.027,2,2
206.031,2,2
206.031,2,2
206.031,1,2
206.035,2,1
206.035,0,0
206.039,0,1
206.04,1,2
206.044,2,2
206.044,2,2
206.044,1,2
206.048,2,2
206.048,2,2
206.052,2,2
206.052,2,1
206.056,1,0
206.056,0,0
206.056,1,1
206.06,1,1
206.06,1,2
206.064,2,2
206.064,3,3
206.068,2,1
206.068,1,1
206.068,1,0
206.072,0,1
206.072,2,3
206.076,3,3
206.076,2,1
206.08,1,0
206.08,0,0
206.08,0,0
206.084,1,1
206.084,2,2
206.089,3,2
206.089,2,2
206.093,1,1
206.093,1,1
206.093,1,2
206.097,2,2
206.097,2,2
206.101,2,3
206.101,1,1
206.101,0,1
206.105,1,1
206.105,1,2
206.109,2,2
206.109,2,2
206.113,3,3
206.113,3,2
206.113,1,0
206.117,0,0
206.117,0,0
206.121,1,3
206.121,3,2
206.126,1,1
206.126,2,3
206.126,3,2
206.13,1,1
206.13,1,0
206.134,0,0
206.134,1,1
206.138,2,1
206.138,1,1
206.138,2,3
206.142,3,3
206.142,1,1
206.146,1,1
206.146,1,1
206.15,2,2
206.15,2,1
206.15,0,0
206.154,1,1
206.154,1,1
206.158,1,1
206.158,0,1
206.162,1,1
206.162,2,2
206.162,1,1
206.166,1,1
206.166,1,0
206.171,1,1
206.171,2,6
206.175,6,4
206.175,2,0
206.175,0,0
206.179,0,1
206.179,2,2
206.183,2,1
206.183,1,1
206.187,2,1
206.187,2,2
206.187,3,2
206.191,2,1
206.191,1,0
206.195,0,1
206.195,1,0
206.199,0,1
206.199,1,2
206.199,3,3
206.203,2,2
206.203,2,2
206.207,2,2
206.207,2,2
206.207,2,1
206.211,1,2
206.211,3,2
206.216,1,1
206.216,0,0
206.22,0,0
206.22,1,1
206.22,1,2
206.224,2,2
206.224,2,2
206.228,1,1
206.228,2,2
206.232,2,1
206.232,1,0
206.232,0,1
206.236,2,4
206.236,4,5
206.24,3,1
206.24,0,0
206.244,0,1
206.244,1,1
206.244,1,0
206.248,1,1
206.248,2,2
206.252,2,2
206.252,2,2
206.256,2,1
206.256,1,1
206.257,0,0
206.261,1,1
206.261,2,2
206.265,2,2
206.265,2,2
206.269,3,2
206.269,2,2
206.269,2,1
206.273,0,1
206.273,1,2
206.277,1,0
206.277,0,0
206.281,1,0
206.281,1,1
206.281,2,3
206.285,3,3
206.285,1,0
206.289,1,1
206.289,1,0
206.293,0,1
206.293,2,3
206.293,2,1
206.298,0,0
206.298,2,2
206.302,3,3
206.302,4,4
206.302,3,0
206.306,0,0
206.306,0,0
206.31,1,1
206.31,1,0
206.314,1,1
206.314,1,1
206.314,1,1
206.318,1,1
206.318,1,2
206.322,3,3
206.322,2,1
206.326,1,1
206.326,2,2
206.326,2,2
206.33,2,2
206.33,1,1
206.334,1,1
206.334,1,1
206.338,0,1
206.338,1,2
206.338,2,2
206.342,2,2
206.342,2,1
206.347,1,1
206.347,1,1
206.351,1,1
206.351,1,1
206.351,1,1
206.355,1,1
206.355,0,1
206.359,1,1
206.359,1,1
206.363,1,1
206.363,2,3
206.363,4,3
206.367,2,1
206.367,0,0
206.371,0,0
206.371,2,5
206.375,5,3
206.375,1,0
206.375,0,0
206.379,1,1
206.379,1,1
206.383,1,1
206.383,0,1
206.388,2,1
206.388,1,1
206.388,2,3
206.392,4,2
206.392,1,0
206.396,0,1
206.396,1,2
206.396,3,2
206.4,2,2
206.4,1,1
206.404,1,1
206.404,1,0
206.408,0,1
206.408,2,2
206.408,2,2
206.412,1,1
206.412,2,2
206.416,2,2
206.416,2,2
206.42,2,2
206.42,2,1
206.42,1,1
206.424,1,1
206.424,1,2
206.428,2,2
206.429,2,2
206.433,1,2
206.433,2,2
206.433,2,1
206.437,1,1
206.437,3,4
206.441,3,2
206.441,1,0
206.445,0,0
206.445,0,1
206.445,1,2
206.449,2,2
206.449,3,3
206.453,2,1
206.453,0,0
206.457,0,1
206.457,1,1
206.457,1,0
206.461,0,2
206.461,2,3
206.465,3,4
206.465,3,1
206.469,1,1
206.469,1,1
206.469,1,1
206.474,1,1
206.474,1,1
206.478,1,1
206.478,0,0
206.482,1,2
206.482,2,2
206.482,1,1
206.486,1,2
206.486,3,3
206.49,1,1
206.49,1,1
206.49,0,1
206.494,1,2
206.494,2,2
206.498,2,2
206.498,2,2
206.502,1,1
206.502,0,0
206.502,0,1
206.506,2,4
206.506,4,4
206.51,3,1
206.51,0,1
206.515,1,1
206.515,1,1
206.515,1,1
206.519,2,2
206.519,2,2
206.523,2,2
206.523,2,1
206.527,1,0
206.527,0,1
206.527,2,3
206.531,3,3
206.531,2,1
206.535,0,0
206.535,1,1
206.539,1,0
206.539,1,0
206.539,0,1
206.543,1,1
206.543,1,2
206.547,2,2
206.547,2,2
206.551,3,2
206.551,2,2
206.551,2,1
206.556,1,0
206.556,0,0
206.56,0,0
206.56,0,0
206.564,3,4
206.564,3,2
206.564,1,1
206.568,1,1
206.568,1,1
206.572,1,1
206.572,1,2
206.576,1,1
206.576,1,1
206.576,2,6
206.58,5,3
206.58,0,0
206.584,0,0
206.584,1,2
206.584,2,2
206.588,2,1
206.588,1,1
206.592,0,0
206.592,1,1
206.596,1,2
206.596,2,2
206.596,2,1
206.601,1,1
206.601,2,1
206.605,1,1
206.605,2,2
206.609,2,2
206.609,2,2
206.609,2,2
206.613,1,1
206.613,0,0
206.617,1,1
206.617,1,1
206.621,1,2
206.621,3,3
206.621,3,2
206.625,2,2
206.625,1,0
206.629,0,0
206.629,1,1
206.633,0,1
206.633,1,2
206.633,2,2
206.637,2,2
206.637,2,1
206.641,1,2
206.642,2,1
206.646,1,0
206.646,1,2
206.646,3,5
206.65,5,2
206.65,0,0
206.654,0,0
206.654,0,0
206.658,1,1
206.658,2,2
206.658,2,2
206.662,1,1
206.662,1,0
206.666,1,2
206.666,3,2
206.67,2,2
206.67,2,2
206.67,2,2
206.674,1,1
206.674,1,2
206.678,2,2
206.678,2,2
206.678,2,2
206.682,1,1
206.682,1,1
206.686,1,1
206.686,0,1
206.691,2,2
206.691,1,1
206.691,1,1
206.695,1,0
206.695,0,1
206.699,1,1
206.699,1,2
206.703,2,2
206.703,1,1
206.703,2,3
206.707,3,1
206.707,1,1
206.711,0,1
206.711,2,2
206.715,2,2
206.715,1,1
206.715,1,0
206.719,0,0
206.719,1,3
206.723,3,4
206.723,3,2
206.727,1,0
206.728,1,3
206.728,3,2
206.732,2,1
206.732,1,0
206.736,0,0
206.736,2,2
206.74,1,1
206.74,1,0
206.74,0,1
206.744,3,3
206.744,3,2
206.748,2,1
206.748,1,1
206.752,1,1
206.752,1,0
206.752,1,1
206.756,1,2
206.756,2,3
206.76,2,1
206.76,1,1
206.764,1,0
206.764,0,1
206.764,2,2
206.768,2,2
206.768,2,2
206.773,2,2
206.773,1,1
206.773,1,1
206.777,1,1
206.777,1,2
206.781,2,2
206.781,2,2
206.785,2,3
206.785,2,2
206.785,2,1
206.789,1,0
206.789,0,0
206.793,0,0
206.793,2,5
206.797,5,3
206.797,1,0
206.797,0,0
206.801,1,2
206.801,2,2
206.805,2,2
206.805,2,2
206.809,2,1
206.809,2,2
206.809,2,2
206.813,1,1
206.813,1,1
206.818,3,3
206.818,2,1
206.822,1,1
206.822,1,2
206.822,3,3
206.826,2,1
206.826,1,1
206.83,0,0
206.83,1,1
206.834,2,2
206.834,3,2
206.834,1,0
206.838,1,1
206.838,2,3
206.842,1,1
206.842,1,1
206.846,2,3
206.846,2,2
206.846,2,1
206.85,0,0
206.85,0,1
206.854,2,2
206.854,2,2
206.859,2,2
206.859,2,1
206.859,1,1
206.863,1,1
206.863,1,1
206.867,0,1
206.867,2,2
206.867,2,1
206.871,0,0
206.871,1,3
206.875,4,4
206.875,3,2
206.879,1,0
206.879,0,0
206.879,0,1
206.883,1,1
206.883,1,1
206.887,0,1
206.887,1,2
206.891,2,2
206.891,3,2
206.891,2,1
206.895,1,2
206.895,3,2
206.899,2,1
206.9,1,0
206.904,0,1
206.904,1,1
206.904,2,2
206.908,3,2
206.908,1,1
206.912,0,0
206.912,0,1
206.916,2,2
206.916,1,1
206.916,1,1
206.92,1,1
206.92,2,2
206.924,2,2
206.924,2,2
206.928,3,1
206.928,1,0
206.928,1,1
206.932,1,1
206.932,1,1
206.936,1,1
206.936,2,2
206.94,2,2
206.94,1,1
206.94,1,0
206.945,1,2
206.945,4,5
206.949,4,1
206.949,0,0
206.953,0,0
206.953,0,1
206.953,1,2
206.957,3,2
206.957,1,1
206.961,0,0
206.961,0,1
206.961,2,2
206.965,2,2
206.965,2,2
206.969,2,2
206.969,3,2
206.973,1,0
206.973,0,1
206.973,2,2
206.977,2,2
206.977,2,1
206.982,1,1
206.982,2,2
206.986,2,2
206.986,2,2
206.986,1,1
206.99,2,2
206.99,1,1
206.994,1,1
206.994,1,1
206.998,1,0
206.998,0,1
206.998,2,2
207.002,2,2
207.002,1,1
207.006,1,2
207.006,3,3
207.01,2,2
207.01,1,1
207.01,0,0
207.014,0,0
207.014,0,0
207.018,0,1
207.018,3,6
207.022,6,3
207.022,1,0
207.023,0,0
207.027,2,1
207.027,2,1
207.031,1,1
207.031,1,1
207.035,1,0
207.035,0,1
207.035,1,0
207.039,0,1
207.039,1,2
207.043,2,2
207.043,2,2
207.047,2,1
207.047,1,1
207.047,2,2
207.051,2,2
207.051,2,2
207.055,1,1
207.055,1,2
207.055,2,2
207.059,2,1
207.059,1,1
207.063,1,1
207.063,2,2
207.067,2,2
207.067,2,2
207.067,2,1
207.072,1,0
207.072,1,1
207.076,1,1
207.076,1,1
207.08,2,1
207.08,1,2
207.08,2,3
207.084,3,1
207.084,0,1
207.088,1,2
207.088,2,3
207.092,1,0
207.092,1,1
207.092,2,4
207.096,4,2
207.096,0,0
207.1,0,0
207.1,1,1
207.104,2,2
207.104,2,2
207.104,2,2
207.108,2,2
207.109,1,1
207.113,2,1
207.113,1,2
207.117,2,2
207.117,2,2
207.117,1,1
207.121,1,2
207.121,3,3
207.125,2,1
207.125,0,0
207.129,1,2
207.129,2,2
207.129,2,1
207.133,1,1
207.133,1,1
207.137,0,1
207.137,1,1
207.141,2,2
207.141,3,2
207.141,1,0
207.145,1,2
207.145,2,2
207.149,2,1
207.149,1,1
207.149,1,1
207.154,1,1
207.154,1,2
207.158,2,2
207.158,2,2
207.162,1,2
207.162,3,2
207.162,1,0
207.166,0,0
207.166,1,3
207.17,5,5
207.17,3,2
207.174,0,-1
207.174,0,0
207.174,0,1
207.178,1,1
207.178,0,0
207.182,0,2
207.182,2,3
207.186,2,3
207.186,3,3
207.186,2,2
207.19,1,1
207.19,0,0
207.194,1,1
207.194,2,2
207.198,2,2
207.199,2,2
207.199,1,1
207.203,0,1
207.203,1,2
207.207,2,2
207.207,2,1
207.211,1,1
207.211,2,2
207.211,3,3
207.215,2,1
207.215,0,0
207.219,1,1
207.219,1,1
207.223,1,2
207.223,2,2
207.223,1,1
207.227,1,2
207.227,2,3
207.231,3,2
207.231,2,1
207.235,1,0
207.235,0,0
207.235,1,1
207.239,1,1
207.239,1,1
207.244,1,0
207.244,2,2
207.244,3,4
207.248,3,2
207.248,1,0
207.252,0,1
207.252,1,1
207.256,0,1
207.256,1,1
207.256,1,1
207.26,1,1
207.26,2,2
207.264,1,1
207.264,1,1
207.268,2,2
207.268,2,2
207.268,2,2
207.272,2,2
207.272,2,1
207.276,0,1
207.276,1,2
207.28,2,2
207.28,2,3
207.28,2,2
207.284,2,1
207.285,0,0
207.289,0,1
207.289,1,2
207.293,1,1
207.293,1,1
207.293,2,2
207.297,2,2
207.297,2,1
207.301,1,1
207.301,1,1
207.305,1,1
207.305,2,2
207.305,2,3
207.309,3,1
207.309,1,0
207.313,1,0
207.313,0,0
207.317,1,3
207.317,4,3
207.317,1,0
207.321,1,1
207.321,2,2
207.325,3,1
207.325,1,1
207.325,1,1
207.33,1,1
207.33,1,1
207.334,0,1
207.334,1,2
207.338,2,1
207.338,1,2
207.338,2,3
207.342,2,1
207.342,0,1
207.346,2,2
207.346,2,1
207.35,1,0
207.35,1,1
207.35,1,1
207.354,1,1
207.354,2,2
207.358,3,3
207.358,1,1
207.362,1,2
207.362,1,1
207.362,0,1
207.366,0,1
207.366,2,2
207.371,2,2
207.371,2,1
207.375,1,1
207.375,2,2
207.375,2,2
207.379,2,2
207.379,2,2
207.383,1,1
207.383,1,0
207.387,1,2
207.387,2,2
207.387,1,0
207.391,0,1
207.391,3,5
207.395,4,2
207.395,1,0
207.399,0,0
207.399,0,1
207.399,2,2
207.403,2,1
207.403,2,2
207.407,3,2
207.407,1,1
207.411,0,0
207.412,1,1
207.412,2,2
207.416,2,1
207.416,1,1
207.42,1,2
207.42,2,2
207.424,1,1
207.424,1,1
207.424,1,3
207.428,4,4
207.428,3,1
207.432,0,0
207.432,0,1
207.432,1,2
207.436,2,3
207.436,2,2
207.44,1,1
207.44,1,1
207.444,1,0
207.444,0,0
207.444,1,1
207.448,1,2
207.448,2,2
207.452,2,2
207.452,2,2
207.457,2,2
207.457,2,1
207.457,1,1
207.461,1,1
207.461,2,2
207.465,2,1
207.465,1,0
207.469,1,3
207.469,4,3
207.469,2,1
207.473,0,0
207.473,0,1
207.477,1,1
207.477,1,1
207.481,1,1
207.481,1,2
207.481,2,2
207.485,2,2
207.485,1,1
207.489,1,1
207.489,2,2
207.493,3,2
207.493,2,1
207.494,1,1
207.498,1,2
207.498,2,2
207.502,2,1
207.502,1,2
207.506,2,2
207.506,2,2
207.506,2,1
207.51,2,2
207.51,2,1
207.514,0,0
207.514,0,1
207.514,1,1
207.518,1,2
207.518,2,1
207.522,1,1
207.522,2,1
207.526,1,1
207.526,1,2
207.526,2,2
207.53,2,2
207.53,2,2
207.534,2,2
207.534,1,1
207.539,1,1
207.539,1,1
207.539,2,5
207.543,5,2
207.543,1,0
207.547,0,0
207.547,1,2
207.551,1,1
207.551,1,1
207.551,0,1
207.555,1,1
207.555,1,1
207.559,1,1
207.559,1,2
207.563,2,2
207.563,2,2
207.563,2,2
207.567,1,1
207.567,2,2
207.571,2,3
207.571,2,1
207.575,0,0
207.575,1,1
207.575,1,2
207.579,1,1
207.579,1,2
207.584,2,3
207.584,3,2
207.588,2,1
207.588,1,1
207.588,0,0
207.592,1,1
207.592,1,2
207.596,3,2
207.596,1,0
207.6,1,1
207.6,2,2
207.6,2,2
207.604,2,1
207.604,1,2
207.608,2,2
207.608,2,2
207.608,2,2
207.612,1,1
207.612,1,0
207.616,1,1
207.616,2,2
207.62,3,3
207.62,1,1
207.62,0,1
207.624,1,1
207.624,1,2
207.629,2,2
207.629,2,2
207.633,1,0
207.633,0,0
207.633,2,5
207.637,5,3
207.637,1,1
207.641,1,1
207.641,1,1
207.645,1,0
207.645,0,1
207.645,1,1
207.649,1,1
207.649,1,1
207.653,0,1
207.653,1,1
207.657,2,2
207.657,2,2
207.657,1,1
207.661,1,1
207.661,2,2
207.665,2,3
